사업자번호,address,industry,ind_rank,payroll,new_payroll,employee,employment,resignation,cmp_years
1148649591,"서울 서초구 동작대로 114, 9층",(G46522)통신ㆍ방송장비 및 부품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,37.50 % (21                                            명),23.21 % (13                                            명),16 년
1148650287,"서울 성동구 천호대로 384, 201호",(I55101)호텔업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,40.00 % (2                                            명),0.00 % (0                                            명),16 년
1148650875,"서울 강남구 강남대로 320, 1108호","(M73909)그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),16 년
1148651379,"서울 영등포구 국회대로70길 12, 9층","(H52992)화물운송 중개, 대리 및 관련 서비스업",6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),16 년
1148651802,서울 관악구 장군봉2길 14,(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148651971,"서울 송파구 법원로11길 25, 비동1201호,1202호,1203호,1215호",(G47122)체인화 편의점,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,38.96 % (30                                            명),53.25 % (41                                            명),16 년
1148652650,서울 서초구 서초대로60길 9-6,(G46599)그 외 기타 기계 및 장비 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,22.86 % (8                                            명),25.71 % (9                                            명),16 년
1148652742,"경기 화성시 봉담읍 동화길 93-14, 503호",비주거용 건물 임대업,,,,,,,
1148655400,경기 수원시 권선구 서부로 1433-25,(C26299)그 외 기타 전자부품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,68.00 % (17                                            명),40.00 % (10                                            명),16 년
1148656199,"서울 서초구 방배로 169, 3층 301호",(C14199)그 외 기타 봉제의복 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,38.89 % (7                                            명),11.11 % (2                                            명),16 년
1148657830,"서울 서초구 강남대로99길 43, 1,2,3,4,5층",기타 산업용 기계 및 장비 임대업,,,,,,,
1148657882,"서울 영등포구 영신로19길 7, 3층",건물 및 토목 엔지니어링 서비스업,,,,,,,
1148658203,서울 관악구 장군봉2길 14,(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148658348,"서울 중구 다산로8길 38-3, 2층",광고 대행업,,,,,,,
1148660387,"서울 서초구 효령로34길 7, 2층",(G46522)통신ㆍ방송장비 및 부품 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),15 년
1148660830,경기 평택시 팽성읍 추팔산단1길 199,(G45219)기타 자동차 신품 부품 및 내장품 판매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,16.67 % (6                                            명),38.89 % (14                                            명),15 년
1148660897,"서울 강남구 압구정로30길 17, 501동 2호 에이",주류 도매업,,,,,,,
1148661300,"서울 서초구 서초대로 17, 202호",(F41110)주거용 건물 건설업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),15 년
1148661557,제주 제주시 사평8길 12-4,(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148661692,"경기 성남시 분당구 판교역로 231, S동 908호",(L68212)비주거용 부동산 관리업,6,,,,,,
1148661784,충남 당진시 계성3길 42,(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148663424,"인천 연수구 인천타워대로 323, B동 1407호",(L68122)비주거용 건물 개발 및 공급업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),33.33 % (2                                            명),15 년
1148663481,서울 서초구 강남대로 587,(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148663609,서울 동대문구 천호대로 401,(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),15 년
1148663797,경기 과천시 재경길 47,의료기기 도매업,,,,,,,
1148664817,"서울 동작구 상도로22길 37, 2층 거북탕",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),50.00 % (2                                            명),14 년
1148665117,"경기 성남시 분당구 판교역로 231, 908호",(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148665121,"경기 성남시 분당구 판교역로 231, S동 908호",(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148665397,"서울 서초구 방배천로18길 6, 7층",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,33.33 % (1                                            명),100.00 % (3                                            명),14 년
1148666402,"서울 서초구 방배로 123, 4층",(S96921)장례식장 및 장의관련 서비스업,4,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,15.22 % (7                                            명),19.57 % (9                                            명),14 년
1148666756,"경기 성남시 분당구 판교역로 231, S동 908호",(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148666760,"경기 성남시 분당구 판교역로 231, S동 908호",(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148666775,"경기 성남시 분당구 판교역로 231, S동 908호",(L68212)비주거용 부동산 관리업,6,,,,,,
1148667134,"서울 강남구 논현로 617, 지상4층-7층",기타 가공식품 도매업,,,,,,,
1148667721,"서울 서초구 매헌로 64, 201호",(L68121)주거용 건물 개발 및 공급업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,25.00 % (2                                            명),12.50 % (1                                            명),14 년
1148667828,"서울 강서구 강서로56가길 41, 402호",부동산 중개 및 대리업,,,,,,,
1148668754,"서울 용산구 청파로 395, 2층,4층,7층,8층",(G46413)남녀용 겉옷 및 셔츠 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),14 년
1148668808,"충남 아산시 모종북로62번길 15, 3층",(N74100)사업시설 유지ㆍ관리 서비스업,4,,,,,,
1148669559,서울 강남구 학동로25길 20,(J59201)음악 및 기타 오디오물 출판업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,32.00 % (8                                            명),48.00 % (12                                            명),14 년
1148670532,"서울 영등포구 경인로77길 49, 109동 상가 2층 201-88호",(M71310)광고 대행업,4,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,133.33 % (8                                            명),150.00 % (9                                            명),14 년
1148671341,"서울 강남구 삼성로133길 14, 603호",(S96993)개인 간병 및 유사 서비스업,4,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,20.00 % (1                                            명),40.00 % (2                                            명),13 년
1148671787,서울 서초구 서초대로25길 32,(G46325)커피 및 차류 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,61.70 % (29                                            명),42.55 % (20                                            명),13 년
1148672452,"서울 송파구 법원로11길 7, C동 1307호",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,30.10 % (31                                            명),24.27 % (25                                            명),13 년
1148672995,"서울 구로구 디지털로 272, 707호",(G46521)가전제품 및 부품 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,17.65 % (3                                            명),11.76 % (2                                            명),13 년
1148673413,"서울 서초구 효령로55길 28, 401호",(G46499)그 외 기타 생활용품 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,42.31 % (11                                            명),34.62 % (9                                            명),13 년
1148673674,서울 관악구 장군봉2길 14,사업시설 유지ㆍ관리 서비스업,,,,,,,
1148673790,"서울 양천구 목동동로 189, 지하 129호",(L68112)비주거용 건물 임대업,6,,,,,,
1148674052,경기 화성시 남양읍 주석로 140-12,그 외 기타 가구 제조업,,,,,,,
1148674182,"경기 성남시 분당구 판교역로 231, S동 908호",(L68212)비주거용 부동산 관리업,6,,,,,,
1148674542,울산 울주군 범서읍 굴화리 16-1번지,(E37011)하수 처리업,4,,,,,,
1148674561,"서울 마포구 마포대로 53, A동 1011호",재생용 재료 수집 및 판매업,,,,,,,
1148675221,"서울 강남구 논현로105길 48, 4층",(C14112)여자용 겉옷 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,38.78 % (19                                            명),40.82 % (20                                            명),13 년
1148676273,"서울 서초구 방배천로 91, 5층",(J58221)시스템 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),13 년
1148676370,"서울 강남구 논현로 419, 5층",(G46595)전기용 기계ㆍ장비 및 관련 기자재 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,11.76 % (2                                            명),5.88 % (1                                            명),13 년
